Ticket_ID,DateTime_x,Type,Comment_ID,T_Zero,T_End,Duration,Content_y,Topics,Topics_text
60f92bf899be357e3371828a,2021-07-22 08:27:36.072,Ticket,60f92bf899be357e3371828b,2021-07-22 08:27:36.072,2021-07-23 09:12:20.977,1.0,".  Hello  The button to open the front door of the building from the intercom does not work. The ""noise"" of the opening is heard but the person cannot open the door. We are forced to go down to open it. Our building is the . Regards    ",6,intercom
60f92e680e0b5f0ec9146fe9,2021-07-22 08:38:00.080,Ticket,60f92e680e0b5f0ec9146fea,2021-07-22 08:38:00.080,2021-07-22 15:08:40.009,,.  Hello  The  complains because he cannot deliver his mail without having to call someone at the intercom because the front door of the building is permanently closed. Would it be possible to program the door to be open   please? Our building is the . Regards     ,6,intercom
60f96eed6b9936740b3884c2,2021-07-22 13:13:17.960,Ticket,60f96eee6b9936740b3884c3,2021-07-22 13:13:17.960,2021-11-23 11:50:24.348,123.0,".  Hello, as advised, I would like to know when approximately the worktop on the kitchen island will be replaced. The  of the company has already passed by some time ago. Thank you in advance.   ",-1,Divers
60f9a7a1b50afb37423a84f6,2021-07-22 17:15:13.185,Ticket,60f9a7a1b50afb37423a84f7,2021-07-22 17:15:13.185,2021-08-03 14:33:21.961,11.0,".  Hello The cellars are so wet that the boxes stored inside (and their contents) are being damaged... Would it be to do something quickly? Thanking you in advance,    ",16,Humidity
60f9bd23baa1bb02111e7cec,2021-07-22 18:46:59.759,Ticket,60f9bd23baa1bb02111e7ced,2021-07-22 18:46:59.759,2021-08-06 13:21:56.180,14.0,".  Hello  Looking up the mail , we see that our mailbox is unboxed. While trying to put it back I actually notice that a piece of plastic used to hold the drawer is broken. The milk box contained a fairly large package, I guess it's related... So we can no longer close our mailbox at all. See attached photo. Can you help us please? Thank you very much    ",4,Delivery/Access
60f9e585c682f047c454eea6,2021-07-22 21:39:17.738,Ticket,60f9e585c682f047c454eea7,2021-07-22 21:39:17.738,2021-11-11 12:50:39.803,111.0,".  Would it be possible to have some kind of a card that we could give to the  and a means of checking the parking places? Now, anyone who knows the code can park there. We wanted to invite some  and there were no available places. What will happen when all buildings are finished? Thank you.   ",9,Parking/Car
60fa673763707d332d3cd890,2021-07-23 06:52:39.062,Ticket,60fa673763707d332d3cd891,2021-07-23 06:52:39.062,2021-08-12 08:20:44.829,20.0,.  Hello The slat blind of the south-east façade remained blocked during the ascent and then and reassembled by blow. Observing the guide rail I noticed that it was damaged. No idea if this is the cause or consequence of the lift problems   ,-1,Divers
60fa67dd17c30853432edc5a,2021-07-23 06:55:25.676,Ticket,60fa67dd17c30853432edc5b,2021-07-23 06:55:25.676,2021-09-21 14:23:08.112,60.0,".  Hello We always have a temperature problem in the stay. The windows are all wide open at , which lowers the temperature to 22. As soon as the windows are closed, the temperature rises to 25-26 degrees, regardless of the outside temperature   ",1,Heating
60fa697b31d39c11dc6cd6be,2021-07-23 07:02:19.322,Ticket,60fa697b31d39c11dc6cd6bf,2021-07-23 07:02:19.322,2021-07-23 08:15:46.525,,.  Hello there is a water cut at the Maja. Thank you for doing what is necessary.   ,0,Water
60faa2c846935d2d39289d07,2021-07-23 11:06:48.360,Ticket,60faa2c846935d2d39289d08,2021-07-23 11:06:48.360,2021-07-23 13:17:59.771,,".  Hello I noticed that mold had settled in my cellar. Both on the walls, on the ceiling, and on our various private objects. Not thinking that I am the only one to raise the problem with you, is any action on your part underway? I attach a photo of the wall (black dots/spots). Nice day suite to you and best regards.    ",16,Humidity
60fbdba37b174b076f47b39f,2021-07-24 09:21:39.582,Ticket,60fbdba37b174b076f47b3a0,2021-07-24 09:21:39.582,2021-08-09 15:09:41.995,16.0,".  Hello, for  the system that unlocks the door of the building from the apartment does not work. We can answer the call and communicate with the person who rang but not open it. Corrialeme   ",6,intercom
60fd108d262f88635f374edf,2021-07-25 07:19:41.060,Ticket,60fd108d262f88635f374ee0,2021-07-25 07:19:41.060,2021-09-24 07:39:24.177,61.0,.  Part of the border above the balcony windows peeled off   ,-1,Divers
60fd8c02b8d0575c3d338a11,2021-07-25 16:06:26.189,Ticket,60fd8c02b8d0575c3d338a12,2021-07-25 16:06:26.189,2021-08-12 09:04:11.121,17.0,".  Hello The elevator is having problems again . The doors open and/or close very slowly. When the buttons on the floors are pressed, the elevator does not move. You have to reopen and close the doors for him to leave. Problems occurring randomly and not with each use (occurred three times )   ",5,elevator
60fe9c894d62f52c705dfbf5,2021-07-26 11:29:13.114,Ticket,60fe9c894d62f52c705dfbf6,2021-07-26 11:29:13.114,2021-08-04 07:51:28.583,8.0,".  Hello It sometimes happens that the elevator gets stuck in full ascent between the ground floor and the 4th, about on floor 1. He suddenly stops with a loud noise as if something is falling out. Then it repairs up to the selected floor. The  of the 5th has already reported this problem which happens very rarely but which is very frightening to my  and my  of . Please take the necessary steps to correct this problem. Regards     ",5,elevator
60feb1a6847f0f02a3488cff,2021-07-26 12:59:18.084,Ticket,60feb1a6847f0f02a3488d00,2021-07-26 12:59:18.084,2021-07-26 15:06:50.695,,.  I would like to access  27  and  also  Thank you     ,3,Door
60feec17e35e0e35c168ef37,2021-07-26 17:08:39.050,Ticket,60feec17e35e0e35c168ef38,2021-07-26 17:08:39.050,2021-08-04 08:33:48.148,8.0,.  Elevator parking north down   ,5,elevator
60ff81529f8141673d15c498,2021-07-27 03:45:22.479,Ticket,60ff81529f8141673d15c499,2021-07-27 03:45:22.479,2021-09-16 09:23:41.303,51.0,".  Hello The landing door of the 9B 6th floor building cannot be opened from the outside with my key. I can insert my key into the lock, turn the key, but I stumble and can't open the lock. Thank you in advance for your intervention,    ",4,Delivery/Access
60ff81ae3d64b738ec2b0760,2021-07-27 03:46:54.930,Ticket,60ff81af3d64b738ec2b0761,2021-07-27 03:46:54.930,2021-08-09 15:10:14.360,13.0,".  Hello >, we were unable to open the door via the intercom in uilding 9. Can you do what is necessary? Thanks in advance,    ",6,intercom
60ffa218f6b2055c8c1bc744,2021-07-27 06:05:12.466,Ticket,60ffa218f6b2055c8c1bc745,2021-07-27 06:05:12.466,2021-08-02 11:46:29.844,6.0,.  Hello  We have repeatedly asked Mrs  repeatedly without success for a certificate from  that all its  have been paid and that any risk of legal hypothecus is ruled out. Our bank says that this is a common request and that the above phrasing must be respected. Can you please send us this certificate ? Thank you Sincere greetings.    ,22,Invoice
60ffc769b3f2da210411fda9,2021-07-27 08:44:25.946,Ticket,60ffc76ab3f2da210411fdaa,2021-07-27 08:44:25.946,2021-08-04 06:15:31.001,7.0,".  Hello, could we be informed in advance of water cut-off for your interventions? Often there is the dishwasher running or the washing machine. I do not think it is right to receive this information from the  and not from the  or .Thank you for having better communication in the future for this kind of situation. This is already the 2nd time that a water cut has occurred while devices in my home are running.   ",8,washing_machine
61001c25d831897aa44b2470,2021-07-27 14:45:57.120,Ticket,61001c25d831897aa44b2471,2021-07-27 14:45:57.120,2021-08-04 06:12:45.075,7.0,".  Hello  The energy consumption indications of e-smart are completely false and fanciful. We have no confidence in the indicated consumptions. , it is indicated 11kW of consumption  for hot water which is huge.  there was 13kW. Please take steps to ensure that the indications are normal. As with the bathroom heating problem we experienced in / we do not want to pay for faulty installations  Thank you Sincere greetings   ",-1,Divers
61004bd50eca426dc760b347,2021-07-27 18:09:25.637,Ticket,61004bd50eca426dc760b348,2021-07-27 18:09:25.637,2021-07-28 06:01:47.292,,".  Hello The cellar of building B09 is excessively humid. In , my books are curling, my clothes are wet and tend to mold, my technical sports belongings are also very wet and this compromises their usefulness and directly my safety. Please act very quickly to resolve this issue. My belongings will soon be completely unusable and I do not have the possibility to store them entirely in my apartment. By the way, I find really impressive all the problems to deplore concerning our apartment or the common places. Can we really speak of ""problems of youth"" or rather problems of precipitation? Thank you in advance for your quick intervention,    ",16,Humidity
61026158e0a09e1fc00dabfb,2021-07-29 08:05:44.909,Ticket,61026159e0a09e1fc00dabfc,2021-07-29 08:05:44.909,2021-08-02 05:45:01.268,3.0,.  Hello  We will receive a large glass door of a piece of furniture  between 7.30 and 10.30 . We kindly ask you to give access to the Maja building to the company  so that it can bring their van as close as possible to the building. Thank you in advance Sincere greetings     ,3,Door
6102cfd982801f04d465d4bf,2021-07-29 15:57:13.688,Ticket,6102cfd982801f04d465d4c0,2021-07-29 15:57:13.688,2021-08-03 14:50:16.154,4.0,".  Hello Our bathroom door jams at plate level towards the lock. As you can see in the attached image, a small area rubs when closing, and it gets harder and harder. Thank you in advance for your help and best regards,  - apartment 006   ",7,Door
61030bc363507a09e10f065b,2021-07-29 20:12:51.048,Ticket,61030bc363507a09e10f065c,2021-07-29 20:12:51.048,2021-07-29 20:12:51.197,,.  Hello  There is no more hot water in building 13 Maja at the time I open this ticket  Thank you for finding a definitive solution to these problems. We have heard that a problem with the sizing of hot water tanks is at the origin of this problem. Thank you for clarifying the situation and the resolution. Sincere greetings.    ,0,Water
6103bdcafc8571397c300331,2021-07-30 08:52:26.678,Ticket,6103bdcafc8571397c300332,2021-07-30 08:52:26.678,2021-08-02 11:39:12.123,3.0,.  Hello Mr.  will come on  Prom.   to install a cabinet. Can he come with his vehicle in front of the entrance? He is alone and will not be able to transport the material over a long distance. Thank you for your understanding and response.    ,3,Door
6103c23e46c917653d03c13b,2021-07-30 09:11:26.807,Ticket,6103c23e46c917653d03c13c,2021-07-30 09:11:26.807,2021-08-04 06:04:24.775,4.0,".  Hello In , I connected my smartphone via the e-smart app. I tried to launch the app that tells me it's impossible to connect. I tried to re-establish the connection from the tablet  without success. Can you please restore the service ? Thank you Best regards     ",18,App
6105b2436814d502ac4333bd,2021-07-31 20:27:47.483,Ticket,6105b2436814d502ac4333be,2021-07-31 20:27:47.483,2021-08-11 11:45:24.538,10.0,".  Hello We need to redo a key to housing. Since it is secure, could you tell us how to proceed? Thank you for your attention to our request. Kind regards    ",4,Delivery/Access
6106c98b094a124fbb6366b5,2021-08-01 16:19:23.574,Ticket,6106c98b094a124fbb6366b6,2021-08-01 16:19:23.574,2021-08-04 07:52:46.543,2.0,.  Hello  The elevator of Eglentine 5 blocks between levels 1 and 2 as soon as we are more than 3 in the cabin.   ,5,elevator
61078769e9fafd5239133f24,2021-08-02 05:49:29.623,Ticket,61078769e9fafd5239133f25,2021-08-02 05:49:29.623,2021-08-04 05:54:59.847,2.0,.  Hello  A sensor prevents the proper opening of the main door of building 13 Maja. The sensor and door may be damaged if nothing is done quickly. Sincere greetings   ,4,Delivery/Access
6107ba0ea49c316f56513c26,2021-08-02 09:25:34.275,Ticket,6107ba0ea49c316f56513c27,2021-08-02 09:25:34.275,2021-08-03 14:24:30.878,1.0,".  , we had run out of cold water at the kitchen tap. I looked under the sink, and a small trickle of water escaped from the cold water fittings. I cut off the general cold water supply housing to avoid flooding   ",0,Water
6107c4e9d2c73b538079fdd5,2021-08-02 10:11:53.403,Ticket,6107c4e9d2c73b538079fdd6,2021-08-02 10:11:53.403,2021-08-02 11:28:34.280,,".  Hello, there has been an intervention for a while  towards the MAJA building of the company , which is still in progress. Can we k what it is? I would like to have clear information.    ",3,Door
6107d717a49c316f56513c46,2021-08-02 11:29:27.414,Ticket,6107d717a49c316f56513c47,2021-08-02 11:29:27.414,2021-08-03 09:24:31.010,,.  Hello I have to drop off a heavy object  (I have qqn who accompanies me  around 9.30). I want to access . Thank you     ,3,Door
6108d335e99dcd651a5029a5,2021-08-03 05:25:09.139,Ticket,6108d335e99dcd651a5029a6,2021-08-03 05:25:09.139,2021-08-25 19:24:58.249,22.0,".  Message to the attention of . Hello About the open passage between the South and North buildings. Why do you not communicate to the , that a construction site cannot remain open to the public without supervision. In addition, the implementation of a secure passage could greatly facilitate things. I am aware of the problems of a construction site but this is not the case for all. This leads to this flood of complaints.  families with children walked around the construction site without any protection. Not only is it dangerous, but it is especially not allowed. I doubt  will appreciate it. Please set up consistent communication and secure devices for . In the same way as the underground link between the car park and  where the fire doors have been open for , which is just as illegal and extremely dangerous! The  will not be long in coming. Please please do your job in the rules of the art for the safety of all and take the time to make a good communication, this application is a release and it is painful to see. Thanking you in advance, I send you my best regards.   ",-1,Divers
610948e474eecd11b15101a2,2021-08-03 13:47:16.695,Ticket,610948e474eecd11b15101a3,2021-08-03 13:47:16.695,2021-08-06 07:47:43.574,2.0,".  Hello, do you intend to empty or move these garbage cans? They attract flies and our apartment and balcony are invaded in recent days. It is very unpleasant and not hygienic at all. As you can see, there is mixed waste( food drink and others. Please resolve this issue expeditiously.   ",11,Garbage
610991e84dde8b6f3615f672,2021-08-03 18:58:48.272,Ticket,610991e84dde8b6f3615f673,2021-08-03 18:58:48.272,2021-10-12 08:41:54.365,69.0,.  Hello I sent the attached email to Mrs  . She is absent . Please deal with it in his absence.    ,3,Door
610a301bbc58da077e61e56a,2021-08-04 06:13:47.254,Ticket,610a301bbc58da077e61e56b,2021-08-04 06:13:47.254,2021-09-14 10:09:30.898,41.0,".  Hello I live on the ground floor in MAJA lot  Do you know if it is planned to plant grass in the common areas outside the building? Indeed, currently it is a large field of weeds that grow. With the rainy weather all this grass begins to become very dense. Thanks in advance    ",-1,Divers
610add2192acd05ef7479031,2021-08-04 18:32:01.850,Ticket,610add2292acd05ef7479032,2021-08-04 18:32:01.850,2021-08-04 18:32:02.013,,".  Hello  We note that , our hood whistles. See attached video. Thank you for your return,    ",2,Ventilation/Window
610aea5ee8c8e9750a19aab2,2021-08-04 19:28:30.269,Ticket,610aea5ee8c8e9750a19aab3,2021-08-04 19:28:30.269,2021-08-20 14:25:51.179,15.0,".  Hello Thanks again for the apartment, we are very happy! However we have one of the tiles of the large balcony that moves, there is no urgency but thank you for taking note! With our best regards,   and  (apartment 9B 64)   ",21,Balcony
610aefd8a1332820195cb27a,2021-08-04 19:51:52.309,Ticket,610aefd8a1332820195cb27b,2021-08-04 19:51:52.309,2021-08-05 06:08:55.979,,".  Hello Will there be construction of an EMS in the neighbourhood? If so, do you know who will manage it and where and when will it be planned? Thank you for your reply.   ",3,Door
610af033dfc13b4992743004,2021-08-04 19:53:23.961,Ticket,610af034dfc13b4992743005,2021-08-04 19:53:23.961,2021-08-05 11:32:38.026,,.  Hello The door handle in the 2nd basement on the north side of the parking lot is rickety and the cover is poorly fixed. Thank you for doing what is necessary.    ,7,Door
610b770bb370c03f221806bb,2021-08-05 05:28:43.930,Ticket,610b770cb370c03f221806bc,2021-08-05 05:28:43.930,2021-08-06 06:55:19.159,1.0,.  Good morning! I hope you are doing good! Unfortunately we haven’t hot water in our apartment again . Is this something that it’s going to be fixed permanently? Thank you!   ,0,Water
610b82a64f969474c07a9747,2021-08-05 06:18:14.503,Ticket,610b82a64f969474c07a9748,2021-08-05 06:18:14.503,2021-08-05 06:18:14.659,,.  Hello There is no hot water in the  building.   ,0,Water
610b82d44d04f77c4641ff54,2021-08-05 06:19:00.579,Ticket,610b82d44d04f77c4641ff55,2021-08-05 06:19:00.579,2021-08-16 19:16:05.376,11.0,".  Hello, no hot water .   ",0,Water
610b8b048bc6b80ecc637e1e,2021-08-05 06:53:56.929,Ticket,610b8b058bc6b80ecc637e1f,2021-08-05 06:53:56.929,2021-08-05 07:32:09.507,,.  Wastewater leak at the left fitting coming out of the ceiling. (In front of the basement access door)   ,10,Leak
610b8e677f56064a866542cb,2021-08-05 07:08:23.649,Ticket,610b8e677f56064a866542cc,2021-08-05 07:08:23.649,2021-11-11 06:24:08.049,97.0,.  Hello  we no longer have hot water in any room. It is no longer possible Please do something!!!!   ,0,Water
610b9c66eb7ed3457769e289,2021-08-05 08:08:06.687,Ticket,610b9c66eb7ed3457769e28a,2021-08-05 08:08:06.687,2021-08-05 08:08:06.841,,.  Hello  I haven't had hot water . Could you do what was necessary? Have a nice day   ,0,Water
610ba08c02c7a20f744096f7,2021-08-05 08:25:48.845,Ticket,610ba08c02c7a20f744096f8,2021-08-05 08:25:48.845,2021-08-06 12:20:33.458,1.0,.  Hello Despite the arrival of a  at the  our toilets are still leaking.   ,-1,Divers
610bba52e422251fc67589c6,2021-08-05 10:15:46.976,Ticket,610bba53e422251fc67589c7,2021-08-05 10:15:46.976,2021-08-18 11:32:59.184,13.0,".  Hello Our dishwashing machine does not wash well. Almost systematically (and whatever the washing program chosen), the dishes are poorly washed and in addition to the granules of our dishwashing product sticks to the dishes. It's mostly in the top basket. It's as if there isn't enough water/pressure. In addition, the dishwashing product compartment is often only half emptied. We have never had any problems with this dishwashing product in our previous apartments. As stated we put salt and rinse-eclat in the machine. Attached photos after our last dishes: almost nothing clean... Thank you for your quick intervention! Have a nice day  PS: I am in apartment 004. It seems that my account was mistakenly put in common room 003   ",8,washing_machine
610bbfce619d520f7527b152,2021-08-05 10:39:10.604,Ticket,610bbfce619d520f7527b153,2021-08-05 10:39:10.604,2021-08-05 15:52:20.065,,".  Hello I am writing to point out that the humidity in the cellars of the B12 is always too high: it rises above 80% as soon as there is rain and generally remains above 70%. Humidity in a cellar should be around 55-60%. Given this situation, we still cannot use our cellar. What are you doing/will do to correct this situation? In your last letter, you mentioned a clause in the lease concerning humidity. I would like to point out that such a clause can be invalidated if the humidity level is too high, especially if you do nothing to correct the situation. Humidity level in the cellar in front of the staircase: : 79% : 78% : 86% : 72% : 81% Have a nice day  PS: my apartment is 004   ",16,Humidity
610be813bdf1a15bab3d7767,2021-08-05 13:30:59.163,Ticket,610be813bdf1a15bab3d7768,2021-08-05 13:30:59.163,2021-08-06 06:59:13.807,,".  Hello On my way home   working on the beige building whistled at me. Their behavior made me extremely uncomfortable, especially since I was wearing jeans, sneakers, a t-shirt and a jacket, so nothing provocative! Knowing that the work will still last, I wish this did not happen again... Kind regards    ",2,Ventilation/Window
610c29bd0125491f8679815e,2021-08-05 18:11:09.121,Ticket,610c29bd0125491f8679815f,2021-08-05 18:11:09.121,2021-09-07 09:51:00.781,32.0,.  Hello The plastic bracket at the bottom of one of the shower doors keeps coming out. Can you precoir a repair please.    ,19,Curtain
610c2a0c61d001135b0b04a1,2021-08-05 18:12:28.948,Ticket,610c2a0d61d001135b0b04a2,2021-08-05 18:12:28.948,2021-09-07 09:51:27.741,32.0,.  Hello We don't have enough water pressures in the bathrooms. Please do the necessary.    ,14,Bathroom/Toilet
610c2aa7ce8bf603d847d84e,2021-08-05 18:15:03.942,Ticket,610c2aa8ce8bf603d847d84f,2021-08-05 18:15:03.942,2021-08-09 15:52:56.353,3.0,.  Some doors in the apartment have games and do not close properly. Thank you for doing what is necessary.    ,7,Door
610c2ae2dae96e469b604e00,2021-08-05 18:16:02.599,Ticket,610c2ae2dae96e469b604e01,2021-08-05 18:16:02.599,2021-08-16 09:37:47.175,10.0,.  Hello The door to our balcony squeaks a lot. Please do what is necessary.     ,12,Fridge
610c2f1d64bc9853cf025eb1,2021-08-05 18:34:05.484,Ticket,610c2f1d64bc9853cf025eb2,2021-08-05 18:34:05.484,2021-08-06 03:58:00.670,,".  Hello,   at  we are expecting a delivery from  at the building . Is it possible to come and find us through the eglantine  access or they should try to find us again from ? Thank you!   ",3,Door
610cc29409f99300102ba9d4,2021-08-06 05:03:16.029,Ticket,610cc29409f99300102ba9d7,2021-08-06 05:03:16.029,2021-09-08 12:04:34.631,33.0,.  Hello  of housing B09.57 have a problem with the flow of the kitchen sink. Thank you for doing what is necessary. Best regards.   ,10,Leak
610cdccb6881e5765302a377,2021-08-06 06:55:07.666,Ticket,610cdccb6881e5765302a378,2021-08-06 06:55:07.666,2021-08-06 09:02:17.597,,".  Hello I expect a delivery from the company , . They will spend . A more precise confirmation should be communicated to me . I wish you a beautiful  and send you my best regards.    ",3,Door
610d16fee19c45021216fcc6,2021-08-06 11:03:26.545,Ticket,610d16fee19c45021216fcc7,2021-08-06 11:03:26.545,2021-08-09 16:00:04.587,3.0,".  Hello I inform you that the electric blind of the guest room of our common room no longer closes to the end. It is out of whack. With my thanks for your attention, I remain awaiting your news. Kind regards.    ",-1,Divers
610d212e7512a40f141e3b6b,2021-08-06 11:46:54.628,Ticket,610d212e7512a40f141e3b6c,2021-08-06 11:46:54.628,2021-08-06 12:17:03.751,,.  Hello Please note that a furniture delivery truck will need to access Building 9C on . I would therefore ask you to open the way for him. Kind regards    ,3,Door
610e476858156b0d672771b8,2021-08-07 08:42:16.965,Ticket,610e476958156b0d672771b9,2021-08-07 08:42:16.965,2021-08-17 15:59:14.299,10.0,".  Hello, the eSMART-live tablet shows an error when I try to connect it to my iPhone. Please look at the error message on the image and come back to me with a solution.    ",18,App
610e5949ae0cdb5d6a5ef640,2021-08-07 09:58:33.601,Ticket,610e5949ae0cdb5d6a5ef641,2021-08-07 09:58:33.601,2021-08-09 06:28:27.697,1.0,".  Hello, I was wondering if it was planned to put a water softener for limescale? Thank you in advance for your reply.    ",0,Water
610e7ab506164755e54718f1,2021-08-07 12:21:09.485,Ticket,610e7ab506164755e54718f2,2021-08-07 12:21:09.485,2021-08-10 15:38:28.154,3.0,".  Hello  For information, the underground garage has taken on water. What a weather... Best regards,    ",23,Flood
610e9ba15772c404c74502c7,2021-08-07 14:41:37.399,Ticket,610e9ba15772c404c74502c8,2021-08-07 14:41:37.399,2021-08-10 15:36:41.577,3.0,".  Hello Garages are flooded. Thanking you in advance,    ",23,Flood
610eb4f4fb90ea779724f12d,2021-08-07 16:29:40.736,Ticket,610eb4f4fb90ea779724f12e,2021-08-07 16:29:40.736,2021-09-08 19:05:29.053,32.0,.  Hello to every heavy rain we have water flowing from the balcony lamp. Thank you for doing something because we don't dare to use it anymore.   ,13,Light
610ebd915ec1f3794025b301,2021-08-07 17:06:25.733,Ticket,610ebd915ec1f3794025b302,2021-08-07 17:06:25.733,2021-08-12 06:22:10.210,4.0,.  I tried to call  on the number  communicated in the wall. But they can't help us without an elevator number that isn't visible. In their system they did not find any information for the address .   ,5,elevator
610ed9add19ede6c3c425e78,2021-08-07 19:06:21.785,Ticket,610ed9aed19ede6c3c425e79,2021-08-07 19:06:21.785,2021-08-17 09:17:42.617,9.0,.   the light in the hallway does not turn on   ,15,Light
610ef9ec9c377870ed548fe0,2021-08-07 21:23:56.137,Ticket,610ef9ec9c377870ed548fe1,2021-08-07 21:23:56.137,2021-08-10 12:56:31.712,2.0,".  Hello  for , our phones are no longer connected to our tablet e smart. (Unable to open the door remotely in particular) Here are the screenshots of the tablet and phone.   ",18,App
6110204c2280b856050fb274,2021-08-08 18:19:56.795,Ticket,6110204d2280b856050fb275,2021-08-08 18:19:56.795,2021-08-09 08:35:04.678,,.  See video   ,17,Divers
6110c332892eac2947652c46,2021-08-09 05:54:58.711,Ticket,6110c332892eac2947652c47,2021-08-09 05:54:58.711,2021-08-09 06:35:32.256,,.  Elevator down for  at 9B   ,5,elevator
611159d803811b48052f5e9e,2021-08-09 16:37:44.731,Ticket,611159d803811b48052f5e9f,2021-08-09 16:37:44.731,2021-08-12 07:48:54.921,2.0,".  Good evening For  our terrace has been surrounded by a yellow and green banner. When will it be removed? Would it also be possible to have information on what is planned in terms of the surrounding vegetation, nothing has been communicated to us. Thank you   ",-1,Divers
611177533bc1a926e030d91e,2021-08-09 18:43:31.596,Ticket,611177533bc1a926e030d91f,2021-08-09 18:43:31.596,2021-08-10 10:33:01.846,,".  Good evening Tonight, there is no more hot water in building 9. It's barely lukewarm. Please resolve the problem (which occurs regularly) . est messages,  esson   ",0,Water
61117f705f958b30dc7e6234,2021-08-09 19:18:08.038,Ticket,61117f705f958b30dc7e6235,2021-08-09 19:18:08.038,2021-08-10 10:32:46.617,,.  No more hot water in the accommodation. Thank you    ,0,Water
61118454854ed735de5dcf1e,2021-08-09 19:39:00.584,Ticket,61118454854ed735de5dcf1f,2021-08-09 19:39:00.584,2021-08-10 10:32:37.550,,.  Good evening I haven't been hot water for . Thank you for the quick intervention.  9A   ,0,Water
6111ff4419e9a737b9249954,2021-08-10 04:23:32.313,Ticket,6111ff4419e9a737b9249955,2021-08-10 04:23:32.313,2021-08-10 10:32:28.186,,.  Hello I didn't have hot water . I live at the  of  (building 11 housing . Best regards   ,0,Water
61121a08a90bcc3d0a43f4ba,2021-08-10 06:17:44.129,Ticket,61121a08a90bcc3d0a43f4bb,2021-08-10 06:17:44.129,2021-08-10 10:32:07.821,,.  No more hot water at the B12 .... Thank you for doing the necessary quickly   Kontos   ,0,Water
61121f642a5329392e352afb,2021-08-10 06:40:36.197,Ticket,61121f642a5329392e352afc,2021-08-10 06:40:36.197,2021-08-10 10:31:58.923,,.  Il ny   ,17,Divers
611225cffdc69523db621150,2021-08-10 07:07:59.672,Ticket,611225cffdc69523db621151,2021-08-10 07:07:59.672,2021-08-10 10:31:49.687,,".  The  of housing B9.35 inform us not to have hot water. M.  & Mrs , .   ",0,Water
611226c9bfc9871c49684a12,2021-08-10 07:12:09.170,Ticket,611226c9bfc9871c49684a13,2021-08-10 07:12:09.170,2021-08-10 10:31:33.918,,.  Hello  I don't have hot water at home. Building 11  18. Is it possible to repair? Thanks in advance     ,0,Water
611230fe27dc7335e936e3d4,2021-08-10 07:55:42.294,Ticket,611230fe27dc7335e936e3d5,2021-08-10 07:55:42.294,2021-08-10 10:31:18.513,,.  Hello  there is no hot water. It is just warm when you put the water hot. Thank you for resolving this issue .   ,0,Water
611273f060fdcc7cc352013b,2021-08-10 12:41:20.793,Ticket,611273f060fdcc7cc352013c,2021-08-10 12:41:20.793,2021-08-12 07:18:27.267,1.0,".  Hello   came to operate the glass-ceramic which indicates an error message. After looking for the breakdown he told me that there was no 3rd phase. I do not understand why this problem was not solved before I entered, especially since Mrs  knew that there was a problem with its operation. I lost a  for , to no avail. Thank you for seeing  why there is no 3rd phase.     ",-1,Divers
611274e0f0f6681f8f3cd818,2021-08-10 12:45:20.575,Ticket,611274e0f0f6681f8f3cd819,2021-08-10 12:45:20.575,2021-08-10 12:57:31.511,,".   I asked Mrs  for the number of painting the grey of the façade, to paint a wooden piece of furniture, of the same colour. I'm still waiting:  thank you for giving me this RAL number   ",-1,Divers
61127cc6eb2437210e55d6eb,2021-08-10 13:19:02.260,Ticket,61127cc6eb2437210e55d6ec,2021-08-10 13:19:02.260,2021-08-10 13:47:55.960,,.  The company  comes  to install sanitary and wishes to be able to access the Maja building .   ,-1,Divers
6112aaa0d1c8eb488b754909,2021-08-10 16:34:40.704,Ticket,6112aaa0d1c8eb488b75490a,2021-08-10 16:34:40.704,2021-08-12 09:26:49.502,1.0,.  Hello   The electric blind of the living room on the kitchen side squeaks up or down. Thank you for doing what is necessary.    ,12,Fridge
6112b6ab243e7c6d5a594d00,2021-08-10 17:26:03.736,Ticket,6112b6ab243e7c6d5a594d01,2021-08-10 17:26:03.736,2021-08-11 06:11:04.942,,.  The elevator of the B09(B) is broken again. I live in the 6th and my  is pregnant. Thank you for remedying this .   ,5,elevator
6112e9ca7aed6d6c2575945c,2021-08-10 21:04:10.368,Ticket,6112e9ca7aed6d6c2575945d,2021-08-10 21:04:10.368,2021-08-12 11:26:52.585,1.0,".  Hello, the faucet has a leak, thank you for doing the necessary. Kind regards   ",10,Leak
6113763082a5f820e6509b43,2021-08-11 07:03:12.718,Ticket,6113763082a5f820e6509b44,2021-08-11 07:03:12.718,2021-10-21 13:24:48.081,71.0,".  Hello, I had already reported the problem  and I am still waiting for news from the  to come and repair. Indeed, I think that the rails on which the trash can is placed are not quite at the same height hence the impossibility of closing it exactly in the recessed. Thank you in advance for your news   ",-1,Divers
611376c25665651df55df724,2021-08-11 07:05:38.569,Ticket,611376c25665651df55df725,2021-08-11 07:05:38.569,2021-08-11 07:52:26.579,,".  Hello, the elevator was blocked : remained open on the Ground Floor. Thank you in advance to take good note and bring qq one to repair  because with strollers, children, shopping etc., it is not very practical ...   ",5,elevator
